artist,country,city,latitude,longitude,address,state,state_pop
ASVA,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Acceptance,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Addaura,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Aiden,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Akimbo,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Alice in Chains,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Band of Horses,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Big Business,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Brad,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Candlebox,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Champion,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Chris Cornell,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Damien Jurado,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Demon Hunter,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Drawn and Quartered,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Fair,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Fences,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Fleet Foxes,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Foo Fighters,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Forced Entry,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Forgive Durden,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Green River,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Gruntruck,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Harvey Danger,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Heart,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Heir Apparent,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Helms Alee,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Himsa,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
In Gowan Ring,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Jaguar Love,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Jeremy Enigk,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Jimi Hendrix,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Joy Wants Eternity,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Kay Kay and His Weathered Underground,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Ken Andrews,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Love Battery,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Mad Season,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Mark Lanegan,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Mentors,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Minus the Bear,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Mother Love Bone,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Mudhoney,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Narrows,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Nevermore,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
On The Last Day,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Past Lives,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Pearl Jam,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Pedro the Lion,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Playing Enemy,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Pretty Girls Make Graves,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Q5,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Queens of the Stone Age,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Rabbit Junk,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Rishloo,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Rocky Votolato,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Samothrace,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Sanctuary,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Sharks Keep Moving,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Sinking Ships,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Soundgarden,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Sunn O))),United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Sunny Day Real Estate,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
TAD,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Telekinesis,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Temple of the Dog,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
The Classic Crime,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
The Fire Theft,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
The Gits,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
The Head And The Heart,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
The Myriad,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
The Presidents of the United States of America,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
These Arms Are Snakes,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
This Providence,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Tiny Vipers,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Trial,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Vendetta Red,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Warrel Dane,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Waxwing,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Wild Orchid Children,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Zeke,United States,Seattle,47.6038321,-122.330062,"Seattle, King County, Washington, United States",Washington,4900780
Michelle Branch,United States,Sedona,34.8688613,-111.7614394,"Sedona, Coconino County, Arizona, 86336, United States",Arizona,3679056
