album_id,artist,title,rating,votes,artist_id,master_id,main_release_id,release_country,year,album_length,tracks,release_type,genres,styles,artist_profile
21729,Xasthur,Defective Epitaph,3.02,85,324134.0,48204,1137853,US,2007,75.07,12,['Album'],['Rock'],['Black Metal'],"Xasthur was formed in the US in December 1995 by Malefic. A few rehearsal tapes were made and members were kicked. In 1999, after more were kicked out, Malefic found a person called Mike. They did a split MCD with Orosius. Mike handled drums and vocals while Malefic took care of guitar and bass, but due to lack of funding and only 20 minutes of recording it was not worthy of being distributed. After that incident Mike left. 

In 2001 Xasthur became a one-man project.

On August 28th, 2009, Malefic announced that he would release albums on his own label called Disharmonic Variations, and Xasthur will never release split releases anymore.

On March 26, 2010, Malefic announced that ""Portal of Sorrow"" would be the final Xasthur release and that his next project would be outside the metal genre.

In 2015 Scott announced that the name Xasthur will be used for his new acoustic project. 

[u]Line-up:[/u]
Malefic (Scott Conner) - drums, guitars (6 & 12 string), bass, piano, keyboards, music, lyrics, voice

[u]Former members:[/u]
Ritual (Mike Pardi) - drums, vocals (1999)
M.H. (Mark Hunter) - keyboards, additional vocals (2008-2009)
Marissa Nadler - backing vocals on Portal of Sorrow (2010)"
21736,Unearthly Trance,The Trident,3.5,25,224822.0,13124,1371807,US,2006,0.0,9,['Album'],['Rock'],['Doom Metal'],"Hailing from Long Island and Brooklyn in New York, Unearthly Trance formed in 2000. Founding members [a681181] and [a604159] started with the idea of a ""Metaphysical Funeral Pyre"". After hearing UT's original demo tape [r=7131696], [l30436]'s [a485258] quickly released the debut 7"" EP [m=838045] in 2001. Shortly after, UT parted ways with original drummer [a1105762] and replaced him with [a604158].

To coincide with their full United States tour with [url=http://www.discogs.com/artist/341539-Electric-Wizard-2]Electric Wizard[/url] in 2002, Unearthly Trance released a limited tour CDr entitled [r=6428413]. Following that release, [r=897103] was released on 7"" vinyl via [l65717]. The band unleashed their first proper album, [m=13066], in the fall of 2003. It was recorded with ""drone magus"" [a214033], who assisted in the subsonic mixing.The CD was released in Europe by [a254674]'s [l33456] and in the US by [l1102], with a limited vinyl version available the following year by [l65717].

Their sophomore album [m=13120] was released on CD in Europe in November 2004, again through [l33456], who also handled the vinyl pressing this time around. The US CD edition was again put out by [l1102]. Their third full-length and [l3949] debut, [m=13124] was released on April 4th, 2006. To record the album, UT reunited with [a363456] and recorded the main tracks at [a59373]'s studio [l269885]. The band performed a handful of live shows in support of [m=13124]  throughout 2006 and 2007, including a month-long European tour just prior to beginning work on a new album. In the latter half of 2007, the band called up [a363456] once again to record their next full-length release, [m=13129], at his studio [l314641] in Chicago, IL. The album was released on March 19th, 2008.

In the time between the release of [m=13129] and its follow-up, titled simply [m=307711], on September 28, 2010, UT recorded tracks for a number of split records with a diverse array of bands, including [url=http://www.discogs.com/artist/1208686-Endless-Blockade-The]The Endless Blockade[/url], [url=http://www.discogs.com/artist/1042444-Volition-4]Volition[/url], [url=http://www.discogs.com/artist/909276-Suma-3]Suma[/url], [a483765], [url=http://www.discogs.com/artist/606593-Aldebaran-2]Aldebaran[/url], [a666625] and [a315202]."
21744,The Gaslight Anthem,Sink or Swim,4.06,753,1167086.0,204789,3517692,US,2007,0.0,12,"['LP', 'Album']",['Rock'],['Punk'],"American rock band from New Brunswick, New Jersey, formed in 2006.
The band consists of 
Brian Fallon (lead vocals, guitar)
Alex Rosamilia (guitar, backing vocals)
Alex Levine (bass guitar, backing vocals)
Benny Horowitz (drums, percussion).
"
21762,Reverend Bizarre,II: Crush The Insects,3.83,117,306450.0,59953,510393,Finland,2005,0.0,8,['Album'],['Rock'],['Doom Metal'],"Doom metal band from Lohja, Finland, founded in 1994. Disbanded in 2007."
21763,Reverend Bizarre,In The Rectory Of The Bizarre Reverend,4.12,198,306450.0,137072,4444981,Finland,2002,74.08,6,['Album'],['Rock'],['Doom Metal'],"Doom metal band from Lohja, Finland, founded in 1994. Disbanded in 2007."
21775,Prong,Power of the Damager,3.42,56,68599.0,37507,1454230,US,2007,48.43,12,['Album'],['Rock'],['Heavy Metal'],"Prong is a Hardcore / Industrial / Groove Metal band from New York City, formed in 1986 by Tommy Victor.

In 1996 Prong disbanded for the first time, and Victor started playing in other bands like Ministry and Danzig. He reformed the band with a different lineup in 1997, but Prong disbanded again after a US tour. In 2002 Prong was reformed again by Victor. He's been the only consistent member of the band.

Fan club: [a6777741]"
21780,Trap Them,Sleepwell Deconstructor,3.67,238,1162241.0,107365,1785498,US,2007,21.47,12,['Album'],['Rock'],"['Hardcore', 'Punk', 'Grindcore']","Trap Them were an American Grindcore/Hardcore band from Boston, Massachusetts. Active between 2002 and 2017."
21788,The American Analog Set,The Golden Band,3.86,30,64767.0,105374,626414,US,1999,39.98,12,"['LP', 'Album']",['Rock'],"['Lo-Fi', 'Post Rock', 'Indie Rock']","American post rock/slowcore band founded in 1995 in Fort Worth, Texas and based in Austin, Texas."
21816,A Black Rose Burial,An Awakening of Revenants,3.4,62,4828215.0,1678676,7991690,US,2005,21.0,7,['Album'],['Rock'],"['Grindcore', 'Metalcore', 'Experimental']","Experimental metalcore/mathcore band from California. The band was noted for their ambient-influence and frequent film samples.

Lineup:
Joel F. - vocals, keyboards
Chris C. - guitar, keyboards
David E. - bass, sampling
George E. - drums"
21821,The Tony Danza Tapdance Extravaganza,Danza II: The Electric Boogaloo,3.33,256,1196631.0,0,1183865,US,2007,31.53,14,['Album'],['Rock'],"['Hardcore', 'Deathcore', 'Math Rock']","Mathcore/technical grindcore/deathcore band formed in 2004 and based in Murfreesboro, Tennessee.

[b]Current Lineup[/b]
Jessie Freeland - vocals
Josh Travis - guitar
Phil Lockett - bass
Mike Bradley - drums

[b]Former members[/b]
Brad Thomson - guitar (died 2023)
Layne Meylain - guitar
Mike Butler - bass
Mason Crooks - drums
Paul Simpson - guitar
Brandon Bateman - drums
Brad Sexton - drums
Jimmy Rhodes - drums
"
21827,A Wilhelm Scream,Career Suicide,4.15,685,425286.0,383087,3036431,US,2007,35.23,13,['Album'],['Rock'],"['Melodic Hardcore', 'Punk']","Melodic hardcore punk band from New Bedford, Massachusetts, USA. Originally formed under the name [url=https://www.discogs.com/artist/5187377-Koen-17]Koen[/url] in 1993 and changed their name to [a=Smackin Isaiah] in 1997. The band became known as A Wilhelm Scream in 2002."
21832,Behold... The Arctopus,Skullgrid,3.37,266,668949.0,2390,1105767,US,2007,33.55,7,['Album'],['Rock'],"['Math Rock', 'Heavy Metal', 'Progressive Metal', 'Technical Death Metal', 'Avantgarde']","American instrumental metal trio formed in 2001 and based in New York.

The group began as a duo of Colin Marston (playing the Warr guitar) and Mike Lerner (guitar) with a drum machine.  They released a 2-song digital demo on [l=mp3.com] entitled ""We Need A Drummer"" before drummer Charlie Zeleny joined them in early 2003 and released a few EPs between 2003 and 2006 before signing to Metal Blade and releasing their debut full-length ""Skullgrid"" in 2007.

On December 30th 2008, drummer Charlie Zeleny stated that after 5 years with the group, he was leaving to focus on his career as a studio musician.  In early 2009, Weasel Walter was announced Zeleny's replacement and the group headed in a more aggressive direction with their 2nd full-length ""Horrorscension"" released in 2012.

On January 27, 2015 the band announced that they had amicably parted ways with Weasel Walter and were searching for a new drummer. The band announced on July 12, 2016 that they had found their new drummer, Jason Bauers, and later that year released a new album ""Cognitive Emancipation"".

[b]Current Members[/b]
Mike Lerner - Guitar (2001-Present)
Colin Marston - Warr Guitar (2001-Present)
Jason Bauers - Drums (2016-Present)

[b]Former Members[/b]
Charlie Zeleny - Drums (2003-2008)
Weasel Walter - Drums (2009-2015)"
21833,Soilwork,Sworn to a Great Divide,3.02,747,252427.0,121549,2934839,Germany,2007,42.17,11,['Album'],['Rock'],['Death Metal'],"A melodic death metal band from Helsingborg, Sweden. Founded in 1995 by vocalist Björn ""Speed"" Strid and guitarist Peter Wichers, the group initially went under moniker Inferior Breed, but changed name to Soilwork in 1996. Band's sound has evolved with every release, eventually reaching a commercial feel that enabled the band to emerge from the underground. 2003's ""Figure Number Five"" marked the band as one of the most successful Swedish metal bands along with In Flames.

Current line-up:
Björn ""Speed"" Strid – Vocals (1995 – )
Sven Karlsson – Keyboards (2001 – )
Sylvain Coudret – Guitars (2008 – )
David Andersson – Guitars (2012 –died 2022 )
Bastian Thusgaard – Drums (2017 – )
Rasmus Ehrnborn – Bass (touring member, 2019 – )"
21836,Skeletonwitch,Beyond the Permafrost,3.74,330,1105916.0,106816,10574428,US,2007,36.33,12,['Album'],['Rock'],"['Thrash', 'Speed Metal', 'Black Metal', 'Heavy Metal']","American thrash/black/death metal band from Athens, Ohio formed in 2003. 
"
21837,Impaled,Death After Life,3.68,33,279417.0,12301,1351069,US,2005,42.12,12,['Album'],['Rock'],"['Death Metal', 'Goregrind']","American grindcore/death metal band formed in March 1997 in Oakland, California.

Formed by Jared Deaver (guitar), Sean McGrath (guitar), Ron Dorn (bass) Raul Varela (drums) and Jeremy Frye (vocals). Jeremy soon left the band and Jared and Sean then both took over vocals. In 1997 they recorded their first demo, ""Septic Vomit"". Shortly after Jared received throat cancer and was forced to leave the band. He was then replaced by Leon del Muerte. ""From Here to Colostomy"", the second demo, was released in 1999 which featured Sean handling both guitar and bass. Ron's replacement was Tom Persons of Enthroned but his stay was short as he left soon. Ross Sewage (bass, vocals) of Exhumed then took his place and eventually became a permanent replacement. Same year they also did a split 7"" EP with Cephalic Carnage. 

The band played several gigs and in 2000 they released their first full-length album, ""The Dead Shall Dead Remain"", along with the 7"" split with Engorged and shortly after the band then went on a tour with Nile and Incantation. In 2001 the compilation EP ""Choice Cuts"" was released. After the release they embarked on tours with the likes of Vader, Origin and Skinless. After the tour Leon del Muerte left the band but was quickly replaced by Andrew LaBarre. 

In 2002 they released ""Mondo Medicale"" which was an instant succes. It was followed by the EP ""Medical Waste"" same year and the split cd ""Dimentia Rex"" with Haemorrhage in 2003.
"
21857,Abigail's Ghost,Selling Insincerity,3.61,31,783163.0,0,941163,US,2007,56.43,11,"['Album', 'Stereo']",['Rock'],"['Prog Rock', 'Art Rock', 'Alternative Rock']","Abigail's Ghost are an American rock band formed by former Berklee College of Music students, Kenneth Wilson and Joshua Theriot in 2003. The band started as an online writing session between Theriot and Wilson, sharing musical ideas back and forth while formulating what would become their debut album over the course of a few years, ""Selling Insincerity"" in 2007. After a 6-year hiatus, Abigail's Ghost released ""Black Plastic Sun"" to some critical acclaim."
21884,A Life Once Lost,Iron Gag,3.16,114,387322.0,119211,1176553,US,2007,41.23,11,['Album'],['Rock'],['Metalcore'],"American metalcore band founded in 1999 in Philadelphia, Pennsylvania.

[b][u]Line-up:[/u][/b]
Douglas Sabolick (a.k.a. Snake Sustaine) - Guitar / Vocals
Bobby Insaner - Guitar
Robert Meadows - Vocals
Jordan Crouse - Drums

[b][u]Past Members:[/u][/b]
Justin Graves - Drums (1999 - 2011)
Nick Frasca - Bass / Vocals (1999 - 2004)
T.J. DeBlois - Drums (1999 - 2002)(born 1984 - died January 17, 2023 / aged 38)"
21901,Anubis Gate,Andromeda Unchained,3.61,55,1045985.0,629619,3328950,US,2007,65.58,14,['Album'],['Rock'],"['Prog Rock', 'Heavy Metal']","Danish power/prog metal band formed in 2001 in Aalborg.

Please note when adding credits: The first drummer in the band was [a2567757] he left in 2012 and was replaced by [a1360278], so despite the very similar names, these are two different musicians."
21906,The Project Hate MCMXCIX,In Hora Mortis Nostræ,3.83,26,345655.0,1424775,2327542,US,2007,65.23,7,['Album'],['Rock'],"['Industrial', 'Death Metal']","Industrial death metal band from Örebro, Sweden, founded in 1999."
21908,She Wants Revenge,This is Forever,3.07,58,467380.0,130963,1099636,US,2007,56.05,13,['Album'],"['Electronic', 'Rock']","['Alternative Rock', 'Indie Rock']","American gothic rock/post-punk band, based in San Fernando Valley, California, and formed in 2004, with Justin Warfield on vocals. 
In 2012 the band broke up, calling it an ""indefinite hiatus"". 
The band reformed in 2016, playing live concerts again and in 2018  started working on a new album which was announced to be released by the end of 2020. 
However in August 2020 founding members [a669926] and [a7162] announced to disband again via Instagram and their official homepage."
