artist,country,city,latitude,longitude,address,state
Get Cape. Wear Cape. Fly,United Kingdom,Southend-on-Sea,51.5388241,0.7128137,"Southend-on-Sea, Essex, England, United Kingdom",Essex
Busted,United Kingdom,Southend-on-Sea,51.5388241,0.7128137,"Southend-on-Sea, Essex, England, United Kingdom",Essex
Between the Screams,United Kingdom,Southend-on-Sea,51.5388241,0.7128137,"Southend-on-Sea, Essex, England, United Kingdom",Essex
These New Puritans,United Kingdom,Southend-on-Sea,51.5388241,0.7128137,"Southend-on-Sea, Essex, England, United Kingdom",Essex
Rosalie Cunningham,United Kingdom,Southend-on-Sea,51.5388241,0.7128137,"Southend-on-Sea, Essex, England, United Kingdom",Essex
The Horrors,United Kingdom,Southend-on-Sea,51.5388241,0.7128137,"Southend-on-Sea, Essex, England, United Kingdom",Essex
Nothing But Thieves,United Kingdom,Southend-on-Sea,51.5388241,0.7128137,"Southend-on-Sea, Essex, England, United Kingdom",Essex
Procol Harum,United Kingdom,Southend-on-Sea,51.5388241,0.7128137,"Southend-on-Sea, Essex, England, United Kingdom",Essex
Gomez,United Kingdom,Southport,53.6475988,-3.0041751,"Southport, Sefton, Liverpool City Region, England, PR8 1AH, United Kingdom",England
King Krule,United Kingdom,Southwark,51.46525455,-0.0690186332146649,"London Borough of Southwark, London, Greater London, England, United Kingdom",Greater London
Trash Boat,United Kingdom,St Albans,51.753051,-0.3379675,"St Albans, Hertfordshire, England, United Kingdom",Hertfordshire
Eden Maine,United Kingdom,St Albans,51.753051,-0.3379675,"St Albans, Hertfordshire, England, United Kingdom",Hertfordshire
The Zombies,United Kingdom,St Albans,51.753051,-0.3379675,"St Albans, Hertfordshire, England, United Kingdom",Hertfordshire
Your Demise,United Kingdom,St Albans,51.753051,-0.3379675,"St Albans, Hertfordshire, England, United Kingdom",Hertfordshire
Friendly Fires,United Kingdom,St Albans,51.753051,-0.3379675,"St Albans, Hertfordshire, England, United Kingdom",Hertfordshire
Enter Shikari,United Kingdom,St Albans,51.753051,-0.3379675,"St Albans, Hertfordshire, England, United Kingdom",Hertfordshire
The Beta Band,United Kingdom,St Andrews,56.3403902,-2.7955844,"St Andrews, Fife, Alba / Scotland, KY16 9PA, United Kingdom",Scotland
Fink,United Kingdom,St Ives,50.2149064,-5.4795083,"St. Ives, Cornwall, England, United Kingdom",Cornwall
Terry Reid,United Kingdom,St Neots,52.22758,-0.2703789,"St. Neots, Huntingdonshire, Cambridgeshire, Cambridgeshire and Peterborough, England, United Kingdom",Cambridgeshire and Peterborough
Hard-Fi,United Kingdom,Staines-upon-Thames,51.434012,-0.511044,"Staines-upon-Thames, Surrey, England, United Kingdom",Surrey
Billy Idol,United Kingdom,Stanmore,51.6188526,-0.3026271,"Stanmore, London Road, Stanmore, London Borough of Harrow, London, Greater London, England, HA7 4PD, United Kingdom",England
Fields of the Nephilim,United Kingdom,Stevenage,51.9016663,-0.2027155,"Stevenage, Hertfordshire, England, United Kingdom",Hertfordshire
10cc,United Kingdom,Stockport,53.407901,-2.160243,"Stockport, Greater Manchester, England, United Kingdom",Greater Manchester
Rolo Tomassi,United Kingdom,Stocksbridge,53.4742903,-1.5904865690522247,"Stocksbridge, Sheffield, South Yorkshire, England, United Kingdom",South Yorkshire
Paloma Faith,United Kingdom,Stoke Newington,51.5578698,-0.0822482,"Stoke Newington, London Borough of Hackney, London, Greater London, England, N16 9JS, United Kingdom",England
Robbie Williams,United Kingdom,Stoke-on-Trent,53.0162014,-2.1812607,"Stoke-on-Trent, England, United Kingdom",Stoke-on-Trent
Discharge,United Kingdom,Stoke-on-Trent,52.956897,-2.114050014183353,"St Matthews Church of England Academy, Lightwood Road, Rough Close, Fulford, Meir Heath, Stoke-on-Trent, Staffordshire, England, ST3 7NE, United Kingdom",England
Broken Bones,United Kingdom,Stoke-on-Trent,53.0162014,-2.1812607,"Stoke-on-Trent, England, United Kingdom",Stoke-on-Trent
Ned's Atomic Dustbin,United Kingdom,Stourbridge,52.4577615,-2.1474345,"Stourbridge, Dudley, West Midlands, England, DY8 1DN, United Kingdom",England
Diamond Head,United Kingdom,Stourbridge,52.4577615,-2.1474345,"Stourbridge, Dudley, West Midlands, England, DY8 1DN, United Kingdom",England
Witchfinder General,United Kingdom,Stourbridge,52.4577615,-2.1474345,"Stourbridge, Dudley, West Midlands, England, DY8 1DN, United Kingdom",England
Pop Will Eat Itself,United Kingdom,Stourbridge,52.4577615,-2.1474345,"Stourbridge, Dudley, West Midlands, England, DY8 1DN, United Kingdom",England
Pendragon,United Kingdom,Stroud,51.745424,-2.2198605,"Stroud, Gloucestershire, England, United Kingdom",Gloucestershire
A,United Kingdom,Ipswich,52.0579324,1.1528095,"Suffolk, England, United Kingdom",Suffolk
Cradle of Filth,United Kingdom,Ipswich,52.0579324,1.1528095,"Suffolk, England, United Kingdom",Suffolk
The Futureheads,United Kingdom,Sunderland,54.9058512,-1.3828727,"Sunderland, North East, England, United Kingdom",North East
Battleaxe,United Kingdom,Sunderland,54.9058512,-1.3828727,"Sunderland, North East, England, United Kingdom",North East
Wodensthrone,United Kingdom,Sunderland,54.9058512,-1.3828727,"Sunderland, North East, England, United Kingdom",North East
Lebanon Hanover,United Kingdom,Sunderland,54.9058512,-1.3828727,"Sunderland, North East, England, United Kingdom",North East
Field Music,United Kingdom,Sunderland,54.9058512,-1.3828727,"Sunderland, North East, England, United Kingdom",North East
Leatherface,United Kingdom,Sunderland,54.9058512,-1.3828727,"Sunderland_Greyhound_Stadium, Sunderland Road, East Boldon, South Tyneside, Tyne and Wear, North East, England, SR5 1RP, United Kingdom",England
Nexilva,United Kingdom,Sunderland,54.9058512,-1.3828727,"Sunderland_Greyhound_Stadium, Sunderland Road, East Boldon, South Tyneside, Tyne and Wear, North East, England, SR5 1RP, United Kingdom",England
Forefather,United Kingdom,Leatherhead,51.2715316,-0.3414523511290909,"Surrey, England, United Kingdom",Surrey
Threshold,United Kingdom,Maidenhead,51.524303182384564,-0.7303952535518055,"Surrey, England, United Kingdom",Surrey
Anika,United Kingdom,Woking,51.3201891,-0.5564726,"Surrey, England, United Kingdom",Surrey
Code,United Kingdom,London,51.4893335,-0.1440550845276872,"Surrey, England, United Kingdom",Surrey
Air Formation,United Kingdom,Brighton,50.821463,-0.140056,"East Sussex Fire and Rescue Service, Church Lane, South Malling, Lewes, East Sussex, England, BN7 2HX, United Kingdom",England
Mumm-Ra,United Kingdom,Bexhill,50.849373400943335,0.46519795637711736,"Sussex, England, United Kingdom",Sussex
Badfinger,United Kingdom,Swansea,51.6195955,-3.9459248,"Swansea, Cymru / Wales, SA1 3BN, United Kingdom",Wales
Acrimony,United Kingdom,Swansea,51.6195955,-3.9459248,"Swansea, Cymru / Wales, SA1 3BN, United Kingdom",Wales
The Dukes Of Stratosphear,United Kingdom,Swindon,51.5615327,-1.7854322,"Swindon & Cricklade Railway, Purton, Wiltshire, England, United Kingdom",Wiltshire
The Cold Harbour,United Kingdom,Swindon,51.5615327,-1.7854322,"Swindon & Cricklade Railway, Purton, Wiltshire, England, United Kingdom",Wiltshire
Lyrinx,United Kingdom,Swindon,51.5615327,-1.7854322,"Swindon, England, SN1 1JZ, United Kingdom",England
XTC,United Kingdom,Swindon,51.5615327,-1.7854322,"Swindon & Cricklade Railway, Purton, Wiltshire, England, United Kingdom",Wiltshire
Eternal Lord,United Kingdom,Swindon,51.5615327,-1.7854322,"Swindon, England, SN1 1JZ, United Kingdom",England
Heriot,United Kingdom,Swindon,51.5615327,-1.7854322,"Swindon, England, SN1 1JZ, United Kingdom",England
Wolfsbane,United Kingdom,Tamworth,52.6345819,-1.6948438,"Tamworth, Staffordshire, England, United Kingdom",Staffordshire
Nick Drake,United Kingdom,Tanworth-in-Arden,52.333736,-1.8383326,"Tanworth in Arden CP, Stratford-on-Avon, Warwickshire, England, United Kingdom",Warwickshire
Amebix,United Kingdom,Tavistock,50.5496154,-4.1446358,"Tavistock, West Devon, Devon, England, United Kingdom",Devon
Muse,United Kingdom,Teignmouth,50.5463385,-3.4957798,"Teignmouth, Teignbridge, Devon, England, United Kingdom",Devon
The Enid,United Kingdom,Tenterden,51.06372145,0.6991988771162746,"Tenterden, Ashford, Kent, England, United Kingdom",Kent
James Blunt,United Kingdom,Tidworth,50.86607787048107,-0.9846911316295864,"Tidworth Road, Park Parade and Greywell Precinct Shopping Centre, Leigh Park, Havant, Hampshire, England, PO9 5FB, United Kingdom",England
Kitchens Of Distinction,United Kingdom,Tooting Bec Common,51.4278214,-0.1679667,"Tooting, Greater London, England, SW17 0TF, United Kingdom",England
Wishbone Ash,United Kingdom,Torquay,50.538599934787655,-3.5066972484379555,"Torquay Road, Shaldon, Teignbridge, Devon, England, TQ14 0AY, United Kingdom",England
Metronomy,United Kingdom,Totnes,50.4322816,-3.6871525,"Totnes, South Hams, Devon, England, United Kingdom",Devon
Mark Hollis,United Kingdom,Tottenham,51.5881223,-0.0599366,"Tottenham Hale, Ferry Lane, Tottenham Hale, London Borough of Haringey, London, Greater London, England, N17 9NA, United Kingdom",England
Anterior,United Kingdom,Tredegar,51.77695830398465,-3.215390361381247,"Tredegar Avenue, Hilltop, Ebbw Vale South, Ebbw Vale, Blaenau Gwent, Cymru / Wales, NP23 6PB, United Kingdom",Wales
James Dean Bradfield,United Kingdom,Tredegar,51.58212934447253,-2.815471250399276,"Tredegar Drive, Magor with Undy, Undy, Monmouthshire, Cymru / Wales, NP26 3PH, United Kingdom",Wales
Little Comets,United Kingdom,Newcastle upon Tyne,54.9738474,-1.6131572,"Tyne and Wear, County Durham, North East, England, United Kingdom",North East
Affinity,United Kingdom,Brighton,50.821463,-0.140056,"University of Sussex, Falmer Hill, Coldean, Stanmer, Brighton and Hove, England, BN1 9RB, United Kingdom",England
The Bees,United Kingdom,Ventnor,50.594976,-1.2029747,"Ventnor, Isle of Wight, England, United Kingdom",Isle of Wight
Arena,United Kingdom,Virginia Water,51.4033624,-0.5661711,"Virginia Water, Runnymede, Surrey, England, GU25 4DL, United Kingdom",England
The Haxan Cloak,United Kingdom,Wakefield,53.6829541,-1.4967286,"Wakefield, West Yorkshire, England, United Kingdom",West Yorkshire
The Cribs,United Kingdom,Wakefield,53.6829541,-1.4967286,"Wakefield, West Yorkshire, England, United Kingdom",West Yorkshire
Forest,United Kingdom,Walesby,53.4162893,-0.2950299,"Walesby CP, West Lindsey, Lincolnshire, England, United Kingdom",Lincolnshire
The Boo Radleys,United Kingdom,Wallasey,53.4241208,-3.0394101,"Wallasey, Wirral, Liverpool City Region, England, CH45 7NE, United Kingdom",England
Jeff Beck,United Kingdom,Wallington,51.357945,-0.1495621,"Wallington, London Borough of Sutton, London, Greater London, England, SM6 0LT, United Kingdom",England
Sting,United Kingdom,Wallsend,54.9911912,-1.5342042,"Wallsend, North Tyneside, Tyne and Wear, North East, England, NE28 8QS, United Kingdom",England
Nature and Organisation,United Kingdom,Walsall,52.5847949,-1.9822687,"Walsall, West Midlands, England, United Kingdom",West Midlands
The Bevis Frond,United Kingdom,Walthamstow,51.5815237,-0.0237594,"Walthamstow Queen's Road, Edinburgh Road, Leyton, London Borough of Waltham Forest, London, Greater London, England, E17 7QZ, United Kingdom",England
Nick Lowe,United Kingdom,Walton-on-Thames,51.3856837,-0.419814,"Walton-on-Thames, Surrey, England, United Kingdom",Surrey
This Mortal Coil,United Kingdom,Wandsworth,51.4570271,-0.1932607,"Wandsworth, London Borough of Wandsworth, London, Greater London, England, SW18 1UJ, United Kingdom",England
The xx,United Kingdom,Wandsworth,51.4570271,-0.1932607,"Wandsworth, London Borough of Wandsworth, London, Greater London, England, SW18 1UJ, United Kingdom",England
Ian Brown,United Kingdom,Warrington,53.389245209726774,-2.594582221984932,"Warrington, England, United Kingdom",Warrington
Starsailor,United Kingdom,Warrington,53.389245209726774,-2.594582221984932,"Warrington Road, Acton Bridge, Cheshire West and Chester, England, CW8 4QT, United Kingdom",England
Tim Bowness,United Kingdom,Warrington,53.389245209726774,-2.594582221984932,"Warrington Road, Acton Bridge, Cheshire West and Chester, England, CW8 4QT, United Kingdom",England
Memories Of Machines,United Kingdom,Warrington,53.389245209726774,-2.594582221984932,"Warrington Road, Acton Bridge, Cheshire West and Chester, England, CW8 4QT, United Kingdom",England
yourcodenameis:milo,United Kingdom,Washington,54.898614,-1.528827,"Washington, Sunderland, Tyne and Wear, North East, England, NE38 7QZ, United Kingdom",England
Bryan Ferry,United Kingdom,Washington,54.898614,-1.528827,"Washington, A1(M), North Lodge, Gateshead, County Durham, North East, England, DH3 2HR, United Kingdom",England
Felt,United Kingdom,Water Orton,52.5185309,-1.743655,"Water Orton, Birmingham Road, Water Orton CP, North Warwickshire, Warwickshire, England, B46 1TA, United Kingdom",England
Nervus,United Kingdom,Watford,51.6553875,-0.3957425,"Watford, Hertfordshire, England, United Kingdom",Hertfordshire
The Hell,United Kingdom,Watford,51.6553875,-0.3957425,"Watford, Hertfordshire, England, United Kingdom",Hertfordshire
Lost in the Riots,United Kingdom,Watford,51.6553875,-0.3957425,"Watford, Hertfordshire, England, United Kingdom",Hertfordshire
Gallows,United Kingdom,Watford,51.6553875,-0.3957425,"Watford, Hertfordshire, England, United Kingdom",Hertfordshire
Lower Than Atlantis,United Kingdom,Watford,51.6553875,-0.3957425,"Watford, Hertfordshire, England, United Kingdom",Hertfordshire
SikTh,United Kingdom,Watford,51.6553875,-0.3957425,"Watford, Hertfordshire, England, United Kingdom",Hertfordshire
Cry For Silence,United Kingdom,Watford,51.6553875,-0.3957425,"Watford, Hertfordshire, England, United Kingdom",Hertfordshire
The Charlatans,United Kingdom,Wednesbury,52.5521806,-2.0224441,"Wednesbury, Sandwell, West Midlands, England, WS10 7BF, United Kingdom",England
Thom Yorke,United Kingdom,Wellingborough,52.30189,-0.6937309,"Wellingborough, North Northamptonshire, England, NN8 1AF, United Kingdom",England
Peter Murphy,United Kingdom,Wellingborough,52.30189,-0.6937309,"Wellingborough, North Northamptonshire, England, NN8 1AF, United Kingdom",England
Heights,United Kingdom,Welwyn Garden City,51.8031083,-0.2068872,"Welwyn Garden City, Welwyn Hatfield, Hertfordshire, England, AL8 6TP, United Kingdom",England
The Subways,United Kingdom,Welwyn Garden City,51.8031083,-0.2068872,"Welwyn Garden City, Welwyn Hatfield, Hertfordshire, England, AL8 6TP, United Kingdom",England
Sexwitch,United Kingdom,Wembley,51.55606945,-0.2796033937940144,"Wembley Stadium, South Way, London Borough of Brent, London, Greater London, England, HA9 0QB, United Kingdom",England
The Vaccines,United Kingdom,London,51.5139117,-0.1114683671824827,"The Old Bank of England, 194, Fleet Street, Blackfriars, City of London, Greater London, England, EC4A 2LT, United Kingdom",England
Bibio,United Kingdom,Wolverhampton,52.5847651,-2.127567,"West Midlands, Warwickshire, West Midlands, England, United Kingdom",West Midlands
Host,United Kingdom,Leeds,53.7974185,-1.5437941,"West Yorkshire, England, United Kingdom",West Yorkshire
You Me At Six,United Kingdom,Weybridge,51.3727175,-0.4549297,"Weybridge, Elmbridge, Surrey, England, United Kingdom",Surrey
James,United Kingdom,Whalley Range,53.4493633,-2.2574686,"Whalley Range, Manchester, Greater Manchester, England, M16 8EF, United Kingdom",England
Melanie C,United Kingdom,Whiston,53.4169156,-2.7905803,"Whiston, Knowsley, Liverpool City Region, England, United Kingdom",Liverpool City Region
Arthur Brown's Kingdom Come,United Kingdom,Whitby,54.4874141,-0.6155111,"Whitby, North Yorkshire, York and North Yorkshire, England, United Kingdom",York and North Yorkshire
Brendan Perry,United Kingdom,Whitechapel,51.5174861,-0.0659685,"Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 1DT, United Kingdom",England
Tygers Of Pan Tang,United Kingdom,Whitley Bay,55.0422091,-1.4454353,"Whitley Bay, North Tyneside, North East, England, NE26 2TT, United Kingdom",England
James Durbin,United Kingdom,Widnes,53.3646888,-2.7283328,"Widnes, Halton, Liverpool City Region, England, United Kingdom",Liverpool City Region
Boss Keloid,United Kingdom,Wigan,53.5457188,-2.6264624,"Wigan, Greater Manchester, England, United Kingdom",Greater Manchester
Richard Ashcroft,United Kingdom,Wigan,53.67446789880369,-2.6775438364655626,"Wigan Road, Euxton, Chorley, Lancashire, England, PR7 6LA, United Kingdom",England
The Verve,United Kingdom,Wigan,53.5457188,-2.6264624,"Wigan, Greater Manchester, England, United Kingdom",Greater Manchester
Alan Parsons,United Kingdom,Willesden,51.5466216,-0.2358661,"Willesden, Greater London, England, NW10 2BR, United Kingdom",England
Doves,United Kingdom,Wilmslow,53.3261292,-2.2327511,"Wilmslow, Cheshire East, England, United Kingdom",Cheshire East
The 1975,United Kingdom,Wilmslow,53.3261292,-2.2327511,"Wilmslow, Cheshire East, England, United Kingdom",Cheshire East
The Buggles,United Kingdom,Wimbledon,51.4220721,-0.2052902,"Wimbledon, Orinoco Lane, Merton, London Borough of Merton, London, Greater London, England, SW19 7JY, United Kingdom",England
